1802,13,47796.00,"2020-05-24 02:13:40"
1256,1624,3708.00,"2020-08-22 13:19:07"
403,1796,39494.00,"2020-07-30 00:05:47"
1037,1232,32075.00,"2020-07-21 05:12:46"
1655,803,20637.00,"2020-03-03 12:13:37"
490,495,13343.00,"2019-11-25 16:19:55"
113,634,46045.00,"2020-09-19 14:13:58"
1530,1609,9172.00,"2020-10-03 16:06:27"
488,1529,13901.00,"2020-05-09 20:37:21"
332,601,27287.00,"2020-07-18 10:16:13"
1706,1293,11843.00,"2020-05-07 01:53:05"
1362,1236,18790.00,"2020-06-12 21:37:20"
1493,1454,1282.00,"2020-06-25 13:48:38"
541,1552,10531.00,"2020-04-28 19:53:44"
202,503,38487.00,"2020-05-06 18:22:56"
256,845,12101.00,"2020-07-12 13:18:55"
1963,1954,16100.00,"2020-05-06 07:50:20"
726,712,33611.00,"2020-01-04 03:32:39"
1388,1635,46461.00,"2020-05-10 01:04:21"
1657,500,6783.00,"2020-05-15 12:36:25"
1617,1992,49590.00,"2020-08-29 22:55:13"
137,968,46816.00,"2020-05-31 06:20:01"
1667,472,45523.00,"2020-07-10 13:26:37"
1834,1022,15392.00,"2020-09-29 16:32:27"
1196,371,10685.00,"2020-06-11 11:07:53"
764,1396,23237.00,"2020-03-06 19:21:27"
1292,1939,27024.00,"2020-05-27 17:31:39"
760,1451,25804.00,"2020-06-24 05:58:33"
458,1778,24714.00,"2020-05-31 21:55:03"
85,996,25045.00,"2020-08-08 03:01:53"
1034,53,9025.00,"2020-02-06 18:21:21"
756,438,34699.00,"2020-07-25 07:00:43"
56,1404,9369.00,"2020-01-26 19:21:26"
1686,855,49076.00,"2020-05-08 22:57:34"
1380,515,25323.00,"2020-04-28 23:41:22"
145,1948,44678.00,"2020-09-22 19:19:32"
1224,618,39817.00,"2020-10-11 02:23:20"
482,22,16596.00,"2019-12-19 16:01:48"
1171,832,26874.00,"2020-03-23 02:37:37"
261,1698,44657.00,"2020-07-03 17:26:07"
228,1241,3172.00,"2020-01-19 23:00:46"
714,1503,49575.00,"2020-05-18 21:58:40"
1603,683,3475.00,"2020-03-19 09:38:15"
276,762,32543.00,"2020-09-03 12:02:54"
159,1644,40519.00,"2020-06-22 22:50:59"
954,1709,7492.00,"2020-05-03 13:36:52"
1352,864,38813.00,"2020-07-02 16:01:59"
1483,917,44785.00,"2020-08-19 06:21:56"
150,1934,48151.00,"2020-05-09 03:27:05"
1851,1609,23464.00,"2020-01-04 02:12:51"
1843,805,47792.00,"2020-01-10 16:30:54"
1977,1094,25910.00,"2019-11-14 15:47:26"
264,741,44731.00,"2019-12-19 17:19:27"
758,1794,27515.00,"2020-02-03 04:08:55"
1041,1395,18996.00,"2020-07-19 02:53:25"
869,106,9002.00,"2020-06-15 16:55:21"
1456,472,37931.00,"2020-01-06 07:07:58"
1150,1687,8279.00,"2020-04-09 03:23:05"
92,1085,41325.00,"2020-09-08 11:07:29"
1,408,32090.00,"2020-06-05 15:54:58"
357,1888,8331.00,"2020-04-11 22:59:44"
1464,466,20001.00,"2020-04-07 00:10:39"
1835,516,33279.00,"2019-12-28 06:02:55"
513,1230,33441.00,"2020-04-28 13:51:16"
1895,1152,2774.00,"2020-07-27 17:37:59"
1222,1960,11048.00,"2020-03-11 03:33:36"
770,1329,7126.00,"2019-12-26 12:25:12"
1547,548,41863.00,"2020-04-13 06:42:06"
1617,725,13677.00,"2020-03-01 12:46:38"
771,1472,38466.00,"2020-04-26 02:20:03"
1121,704,38467.00,"2019-11-17 09:51:24"
18,1682,26902.00,"2020-06-20 04:52:24"
247,896,42308.00,"2020-08-07 09:53:30"
41,1749,16268.00,"2020-01-06 04:12:51"
1164,435,40420.00,"2020-09-12 21:46:03"
654,1517,10661.00,"2020-05-28 05:57:39"
517,981,34290.00,"2020-08-04 09:06:19"
487,306,46847.00,"2020-10-07 01:05:43"
466,767,4280.00,"2020-05-13 15:33:52"
1471,147,36663.00,"2020-02-07 15:08:20"
1490,1717,18195.00,"2020-04-22 23:41:51"
478,708,47305.00,"2020-10-08 01:20:54"
448,1146,30347.00,"2019-12-28 06:29:02"
329,1084,32334.00,"2019-11-22 18:21:53"
207,976,41659.00,"2020-05-10 16:33:36"
1848,1821,45544.00,"2020-05-08 16:26:49"
1299,932,18382.00,"2020-09-09 09:38:02"
998,1907,14191.00,"2020-09-14 19:14:09"
778,1732,15710.00,"2020-07-31 12:36:36"
1126,583,10130.00,"2020-08-03 06:09:56"
1956,878,34319.00,"2020-07-01 10:20:09"
805,20,26994.00,"2020-06-25 09:16:51"
418,569,45195.00,"2020-08-30 20:31:36"
1735,1355,19742.00,"2019-12-24 00:28:09"
1550,953,26995.00,"2019-11-12 14:53:19"
55,1533,12937.00,"2020-04-06 07:12:43"
909,1419,14534.00,"2020-03-22 23:49:58"
824,193,24622.00,"2020-05-05 03:47:27"
1567,1518,40712.00,"2020-05-19 06:55:19"
1250,1495,28238.00,"2020-09-29 16:10:43"
850,718,13747.00,"2020-01-26 08:41:08"
626,1048,30365.00,"2020-02-12 23:49:10"
647,1446,44878.00,"2020-03-21 23:04:03"
145,1090,4722.00,"2020-05-25 10:25:21"
1330,860,46687.00,"2020-01-26 01:08:44"
1535,1799,15973.00,"2020-10-07 09:29:27"
264,407,21713.00,"2019-12-31 20:22:19"
486,526,30556.00,"2020-03-02 10:26:28"
549,1608,28457.00,"2020-03-24 19:08:54"
1220,1775,9839.00,"2020-05-28 07:12:39"
381,692,1643.00,"2020-09-26 20:30:07"
667,322,22019.00,"2020-02-24 20:51:47"
578,1434,6669.00,"2020-04-01 11:24:32"
456,1272,6332.00,"2020-07-16 09:24:15"
1571,1350,35726.00,"2020-03-27 12:50:40"
1617,636,18475.00,"2020-07-13 00:44:11"
1088,932,46255.00,"2020-02-05 09:26:53"
208,542,39423.00,"2020-09-27 05:43:09"
414,1799,21928.00,"2020-04-17 13:35:16"
1235,860,14686.00,"2019-12-08 14:45:08"
1980,1423,23725.00,"2020-02-28 11:25:53"
915,1199,9328.00,"2020-02-24 18:29:50"
1961,1682,11873.00,"2020-10-03 07:30:37"
1364,686,29250.00,"2020-01-06 07:38:52"
442,906,37773.00,"2020-10-07 15:35:00"
1218,1962,9878.00,"2020-02-18 13:48:33"
1076,1935,40285.00,"2020-02-22 10:32:02"
547,1186,48167.00,"2020-08-06 16:57:54"
744,1554,42746.00,"2020-07-12 02:10:12"
940,1319,31938.00,"2019-12-01 01:42:25"
1071,581,2200.00,"2020-07-25 08:43:45"
1042,980,19254.00,"2020-03-01 03:31:17"
455,1156,34525.00,"2019-12-06 02:47:41"
1388,483,46781.00,"2020-04-26 05:16:02"
1145,1270,43793.00,"2020-06-23 02:43:45"
317,998,37104.00,"2020-08-31 17:41:53"
900,1347,9348.00,"2020-01-06 09:35:43"
1674,1105,27439.00,"2020-05-15 18:19:42"
412,1097,45759.00,"2020-01-30 05:24:42"
1565,1421,12090.00,"2020-01-03 20:09:09"
282,444,37614.00,"2020-06-04 22:56:44"
1197,429,31665.00,"2020-01-24 13:06:13"
1206,46,27175.00,"2020-02-12 06:24:49"
881,1693,15515.00,"2019-11-28 16:16:23"
674,1185,9563.00,"2020-04-05 03:14:42"
1631,996,14886.00,"2020-03-12 10:52:00"
1566,1369,28567.00,"2019-12-07 15:40:03"
1853,1279,35171.00,"2019-12-16 11:26:12"
1273,1238,22351.00,"2020-07-21 09:26:12"
1450,1671,13679.00,"2019-12-21 22:31:10"
1861,1880,14708.00,"2020-04-24 08:48:05"
439,227,40314.00,"2019-11-23 05:53:23"
611,1707,29136.00,"2019-11-14 15:41:42"
1381,510,2222.00,"2020-08-24 05:48:33"
1107,1605,42000.00,"2020-04-15 18:45:48"
244,1460,13009.00,"2020-03-07 10:02:38"
1730,351,27454.00,"2020-05-08 14:45:42"
1583,714,3261.00,"2020-06-26 00:14:39"
1507,39,32099.00,"2020-08-10 06:16:53"
505,1926,29104.00,"2020-03-06 12:57:48"
801,190,13691.00,"2020-06-09 13:57:46"
1032,1712,4570.00,"2020-05-10 00:52:54"
1455,17,29271.00,"2020-01-19 20:39:27"
1821,219,10142.00,"2020-06-21 05:20:43"
1115,1918,15529.00,"2020-10-08 19:48:23"
1545,1752,9060.00,"2020-05-13 13:00:07"
1680,361,17259.00,"2020-06-07 22:11:21"
1172,1690,38036.00,"2020-03-23 07:17:05"
830,1435,34120.00,"2020-09-29 00:29:54"
725,210,4836.00,"2019-11-30 09:13:55"
1774,319,10167.00,"2020-01-17 19:12:28"
1572,105,8066.00,"2020-09-02 16:12:08"
611,760,46077.00,"2020-03-29 06:44:57"
1413,1084,12055.00,"2020-01-09 08:46:35"
970,1114,28198.00,"2020-04-15 19:33:22"
1632,604,16343.00,"2020-07-04 14:59:30"
953,1262,43970.00,"2020-03-02 17:45:09"
1485,206,46198.00,"2020-07-03 13:22:32"
896,508,20086.00,"2020-08-19 05:06:35"
435,999,28860.00,"2019-12-01 08:11:39"
151,1923,48124.00,"2020-09-10 13:06:00"
783,975,43455.00,"2020-05-30 01:40:48"
854,622,13058.00,"2020-05-09 02:05:29"
1980,1228,35955.00,"2020-09-01 06:12:09"
363,869,3346.00,"2020-03-13 14:36:31"
1639,1105,16725.00,"2019-12-28 19:37:54"
322,547,16499.00,"2020-02-25 08:32:55"
1708,1456,21051.00,"2020-03-04 13:49:16"
1741,361,5989.00,"2020-05-19 23:17:00"
699,786,37374.00,"2020-07-18 14:18:07"
413,1158,33489.00,"2019-11-24 08:49:05"
264,572,1608.00,"2020-09-30 11:14:52"
1525,707,35550.00,"2020-07-25 15:23:55"
1612,847,18680.00,"2020-02-03 19:26:27"
529,870,15981.00,"2020-09-06 04:54:18"
1047,732,39569.00,"2020-02-05 16:38:59"
513,1657,42316.00,"2020-06-18 06:30:12"
1610,1237,20439.00,"2019-12-09 23:53:16"
675,376,24835.00,"2020-01-19 23:54:41"
880,1813,13482.00,"2019-11-17 00:31:46"
1752,1309,11405.00,"2020-06-23 17:02:26"
1334,608,38383.00,"2020-09-09 05:13:07"
460,1359,42430.00,"2020-08-06 07:13:17"
280,992,42335.00,"2020-09-10 18:15:56"
727,519,15822.00,"2020-04-13 13:13:18"
1398,845,43881.00,"2020-02-15 18:28:28"
1875,1664,34144.00,"2020-08-15 10:20:20"
36,495,35003.00,"2020-02-07 09:56:24"
1597,312,22153.00,"2020-04-02 22:23:57"
1312,787,45491.00,"2019-11-24 00:25:15"
685,872,6702.00,"2020-01-24 05:14:21"
370,1786,4602.00,"2020-10-01 12:55:13"
1299,143,17343.00,"2020-09-01 17:10:41"
1992,1704,48969.00,"2020-05-15 16:21:33"
1519,663,34406.00,"2020-09-16 00:05:51"
1856,1930,30318.00,"2019-12-28 04:08:52"
587,1463,40706.00,"2019-11-24 21:35:24"
1831,363,15778.00,"2020-06-27 08:09:55"
1269,922,41230.00,"2020-04-15 23:31:10"
796,44,13231.00,"2020-08-03 20:35:42"
1830,995,38794.00,"2020-06-16 18:35:24"
889,434,44281.00,"2020-09-17 21:36:33"
1061,1386,44859.00,"2020-10-06 09:24:12"
1669,1052,10955.00,"2019-12-30 16:11:18"
974,1121,15562.00,"2020-05-14 10:44:22"
1819,229,3063.00,"2020-06-20 01:54:08"
1325,1925,27051.00,"2020-05-16 15:14:40"
1405,1114,6050.00,"2020-09-08 12:54:23"
1551,1672,45667.00,"2020-01-29 09:01:06"
1831,1698,17983.00,"2020-09-22 11:54:44"
833,1794,14678.00,"2020-01-29 20:53:56"
746,1756,32751.00,"2019-12-29 09:11:19"
1379,1774,33456.00,"2020-04-06 14:22:37"
903,716,49958.00,"2020-03-22 10:51:22"
902,691,28266.00,"2019-12-19 06:52:44"
773,143,21957.00,"2020-04-10 08:18:17"
247,818,29587.00,"2020-03-23 08:08:02"
1142,334,3958.00,"2020-01-14 11:19:04"
1452,1023,34476.00,"2020-07-30 08:55:26"
1937,1085,1736.00,"2019-12-30 08:04:12"
928,850,26483.00,"2020-04-02 19:43:30"
271,892,34761.00,"2020-03-13 11:57:58"
1301,1085,49406.00,"2020-04-21 09:29:38"
1467,1445,14163.00,"2020-08-08 15:35:47"
1254,1386,44657.00,"2020-10-01 13:38:59"
330,1668,41603.00,"2020-07-22 06:51:31"
1682,765,20556.00,"2020-10-09 01:22:46"
1069,1688,46241.00,"2020-03-05 08:42:01"
1602,301,2725.00,"2020-04-21 01:55:40"
1308,1593,30556.00,"2020-08-29 03:04:28"
1888,227,28055.00,"2020-05-12 16:15:37"
466,1151,41678.00,"2020-09-27 02:06:00"
176,937,6676.00,"2020-06-08 23:16:23"
899,206,30901.00,"2020-09-03 10:11:22"
441,84,29144.00,"2020-04-06 23:24:47"
50,644,42037.00,"2020-08-17 18:38:20"
1638,485,42884.00,"2020-02-20 19:07:37"
1310,656,36410.00,"2019-11-30 22:17:38"
448,628,12040.00,"2019-12-02 08:37:30"
829,1644,16726.00,"2020-04-15 02:00:29"
1479,1791,38664.00,"2020-04-28 14:39:29"
1562,1170,19385.00,"2020-05-30 05:59:35"
993,621,2344.00,"2020-01-10 17:45:21"
1532,1488,10035.00,"2020-03-22 09:17:33"
1924,375,30662.00,"2020-01-29 22:47:11"
1874,930,28924.00,"2019-11-23 22:07:52"
950,1985,28068.00,"2020-08-24 18:21:30"
1724,560,34900.00,"2020-04-19 15:00:41"
1052,1962,4811.00,"2020-03-28 03:01:49"
865,349,36778.00,"2020-08-04 15:56:01"
1237,340,40203.00,"2019-12-23 20:14:07"
1218,1449,14383.00,"2020-08-23 15:04:27"
1037,1951,1555.00,"2020-07-21 16:49:17"
1169,1735,24443.00,"2020-02-28 09:53:15"
167,902,27586.00,"2020-01-29 17:49:41"
1974,1398,49665.00,"2020-03-02 05:16:40"
1228,489,11835.00,"2020-09-07 11:00:30"
1509,1496,16032.00,"2020-07-04 11:22:55"
625,1310,44500.00,"2020-06-18 19:23:49"
1999,289,36601.00,"2020-04-02 10:36:09"
1768,777,35363.00,"2020-08-02 05:51:24"
656,313,17499.00,"2019-12-28 21:45:59"
1386,1288,28334.00,"2020-09-28 05:08:54"
775,1837,48714.00,"2020-02-25 00:13:54"
1610,987,22790.00,"2020-03-31 13:52:50"
387,892,12562.00,"2020-10-01 03:09:53"
1359,301,32636.00,"2019-12-15 03:13:03"
50,508,26763.00,"2020-08-13 17:20:11"
1354,898,15180.00,"2020-06-11 16:20:51"
1314,809,34880.00,"2020-02-23 21:30:17"
12,573,42838.00,"2020-08-10 02:30:41"
200,1941,19409.00,"2020-02-12 22:43:48"
1104,699,8417.00,"2019-11-24 03:55:40"
253,1360,41759.00,"2020-01-06 07:38:53"
655,1028,14843.00,"2020-06-14 10:49:48"
753,1887,34410.00,"2019-12-29 17:32:41"
1182,712,33052.00,"2020-02-29 11:27:44"
1219,1484,43364.00,"2020-05-09 18:37:28"
1412,1195,2804.00,"2020-08-18 06:10:55"
910,528,3414.00,"2020-01-01 16:48:01"
1412,1337,25266.00,"2020-09-01 04:44:20"
1812,60,49034.00,"2020-06-19 21:23:03"
1027,1298,7135.00,"2019-12-20 02:40:04"
1524,1386,44855.00,"2020-02-20 20:28:35"
324,1523,44254.00,"2020-03-30 12:43:30"
785,348,40694.00,"2019-11-25 08:33:58"
1393,351,27441.00,"2020-03-05 02:04:30"
1245,1377,24980.00,"2020-06-27 13:51:09"
1973,889,10327.00,"2020-05-09 23:32:02"
1108,16,21700.00,"2020-09-21 13:21:39"
815,1087,15891.00,"2020-05-23 23:38:55"
134,1589,27010.00,"2020-05-13 09:55:27"
468,249,42848.00,"2020-09-17 18:25:20"
1957,589,22053.00,"2020-02-08 19:44:07"
599,565,40213.00,"2020-05-09 06:45:34"
1987,1742,24773.00,"2020-08-20 23:24:41"
831,1186,36398.00,"2020-06-09 10:59:14"
1671,303,28936.00,"2019-12-11 03:38:09"
699,453,18511.00,"2020-01-11 04:00:06"
1804,1717,46527.00,"2020-01-06 09:00:36"
1417,1127,33171.00,"2020-06-11 18:25:12"
427,1627,29303.00,"2020-09-07 17:28:21"
257,1397,22086.00,"2020-09-07 21:21:33"
967,208,2299.00,"2020-02-08 09:00:38"
986,865,47286.00,"2020-02-28 18:23:24"
872,1248,36672.00,"2020-02-13 21:27:50"
1511,1677,11148.00,"2020-05-24 08:38:08"
1602,544,10604.00,"2020-03-15 00:36:28"
1961,1403,37890.00,"2020-08-20 00:00:58"
1122,1059,26701.00,"2020-01-16 21:57:07"
1871,510,15235.00,"2020-03-08 15:02:51"
478,650,37000.00,"2020-05-18 17:03:59"
1797,582,20618.00,"2020-01-14 00:13:33"
1417,887,38507.00,"2020-09-21 18:27:41"
1315,1989,25165.00,"2020-09-02 02:18:03"
1646,396,48854.00,"2019-12-06 11:51:35"
44,1830,8540.00,"2020-04-09 13:19:50"
1061,682,47287.00,"2020-08-06 05:27:34"
1714,921,12244.00,"2019-12-11 05:45:08"
115,1597,31833.00,"2020-06-28 11:53:21"
1692,180,8837.00,"2020-03-15 04:40:26"
386,1251,17389.00,"2020-08-25 21:12:41"
448,452,12062.00,"2020-02-05 19:39:35"
1939,1001,31162.00,"2020-07-05 22:28:24"
1224,779,44537.00,"2019-12-11 06:52:07"
434,138,13234.00,"2019-12-12 22:17:47"
894,1892,5431.00,"2020-01-11 15:53:56"
310,1244,29650.00,"2020-09-16 13:20:40"
976,1730,40622.00,"2020-04-04 10:01:05"
971,1924,35225.00,"2020-09-19 06:10:30"
1735,1212,22161.00,"2020-03-04 05:21:32"
610,672,32938.00,"2020-02-13 05:28:38"
385,1693,7776.00,"2020-02-10 17:06:17"
1324,1451,47721.00,"2020-08-07 22:18:52"
602,538,17048.00,"2020-04-18 02:37:48"
1639,629,41922.00,"2020-07-12 08:15:39"
925,435,24981.00,"2020-06-01 08:27:21"
1318,1319,25253.00,"2020-07-05 13:09:27"
829,1642,43201.00,"2020-01-22 23:46:52"
800,1306,31674.00,"2020-06-01 03:14:45"
959,1143,33204.00,"2019-12-07 03:34:13"
1542,1690,28430.00,"2019-11-13 20:27:03"
1357,1179,20501.00,"2019-12-22 00:38:13"
1145,556,10750.00,"2020-03-25 21:37:27"
365,1502,36931.00,"2020-01-08 04:41:19"
714,358,5503.00,"2020-10-08 00:47:46"
1620,1830,12026.00,"2020-05-05 01:47:07"
99,1794,27746.00,"2019-12-15 14:33:36"
1652,460,5673.00,"2019-11-11 03:04:34"
141,1422,8146.00,"2019-11-26 11:24:00"
1688,1554,20430.00,"2020-03-17 00:26:47"
1,319,2304.00,"2020-02-02 17:59:47"
750,1038,1246.00,"2020-09-05 00:04:24"
650,1884,21586.00,"2020-02-08 03:00:33"
714,729,43766.00,"2020-07-18 10:04:31"
889,1571,2969.00,"2020-06-17 06:18:04"
507,1997,41465.00,"2020-03-02 12:13:32"
768,1935,36549.00,"2020-07-22 09:19:12"
596,1859,18850.00,"2020-02-13 13:11:20"
1410,211,33172.00,"2020-01-22 23:15:44"
1018,231,18806.00,"2020-08-31 20:37:33"
242,531,8151.00,"2020-07-08 09:17:46"
752,93,15348.00,"2020-08-18 14:52:14"
1816,439,16987.00,"2020-01-16 09:10:32"
868,1410,1483.00,"2020-07-22 17:38:35"
445,1718,7025.00,"2020-07-06 13:26:19"
1507,1592,25489.00,"2020-10-11 17:43:38"
1027,1014,25826.00,"2020-07-24 10:42:31"
1936,670,38121.00,"2020-06-28 08:04:37"
57,784,47609.00,"2019-11-29 21:29:50"
628,486,2530.00,"2020-10-12 13:23:28"
728,481,24815.00,"2019-12-18 14:17:20"
780,316,45121.00,"2020-02-23 13:51:17"
1574,294,26337.00,"2020-02-04 22:13:54"
333,1268,39923.00,"2020-01-12 12:29:36"
842,539,28586.00,"2020-05-19 11:34:27"
553,294,43932.00,"2019-12-09 14:39:27"
857,1946,27737.00,"2020-02-28 03:01:59"
400,1431,1355.00,"2020-04-21 15:01:12"
1731,232,21321.00,"2020-03-14 08:33:50"
1072,1340,4590.00,"2020-06-03 00:26:58"
1570,178,44934.00,"2020-02-14 19:33:26"
761,821,31452.00,"2020-05-10 05:49:56"
1163,1078,34370.00,"2020-07-07 02:47:16"
489,1961,9080.00,"2020-01-02 07:12:20"
1968,873,40237.00,"2019-12-10 19:13:23"
1168,1961,35038.00,"2020-04-29 16:45:44"
1242,1162,48869.00,"2020-07-05 13:59:38"
816,642,45427.00,"2020-04-11 00:56:46"
1828,1848,31744.00,"2020-09-07 18:44:02"
1440,518,13060.00,"2020-07-02 13:39:17"
1416,1884,25486.00,"2020-05-25 18:34:49"
766,892,36492.00,"2020-02-25 09:04:16"
1505,1663,43281.00,"2020-06-11 20:49:17"
1830,1275,34748.00,"2020-04-12 07:30:59"
328,145,9893.00,"2020-10-01 20:41:12"
1811,1993,27387.00,"2020-06-06 03:56:33"
1168,1388,25624.00,"2020-04-20 05:10:34"
1129,347,8317.00,"2020-06-16 01:43:50"
1871,635,39140.00,"2020-09-20 10:07:55"
1305,324,15477.00,"2020-05-14 18:59:55"
1445,716,35975.00,"2019-11-30 01:12:30"
1456,1443,2678.00,"2020-08-15 08:47:46"
807,57,12278.00,"2019-11-26 21:43:30"
202,1153,31486.00,"2019-11-17 15:37:37"
1404,1588,32363.00,"2020-07-13 04:53:39"
342,813,43069.00,"2019-12-14 17:22:42"
291,1740,33940.00,"2019-12-25 11:17:27"
931,1470,16466.00,"2020-08-10 21:07:10"
1265,1120,35885.00,"2020-08-18 08:59:35"
1703,523,8000.00,"2020-06-22 21:39:29"
660,1437,1281.00,"2020-02-14 14:33:35"
718,483,47586.00,"2020-07-26 21:00:38"
1516,956,49533.00,"2020-06-29 02:12:58"
620,1371,30538.00,"2019-12-02 22:05:57"
948,1155,36707.00,"2020-09-02 03:40:19"
1466,1855,4438.00,"2020-03-21 10:01:02"
1667,1474,28338.00,"2020-08-24 08:18:02"
338,675,29374.00,"2019-12-21 00:47:59"
1739,357,28727.00,"2020-07-16 23:41:47"
139,1853,11947.00,"2020-08-17 19:15:06"
1949,133,43122.00,"2020-03-12 07:57:31"
1209,90,46840.00,"2020-09-17 14:37:51"
12,1993,3623.00,"2020-03-12 10:30:54"
356,1244,26764.00,"2020-06-20 20:05:47"
301,1026,42952.00,"2020-08-18 12:42:08"
539,979,18676.00,"2019-12-12 15:12:16"
427,1426,19946.00,"2020-03-21 10:58:21"
1504,539,24059.00,"2020-10-12 12:28:35"
658,611,21230.00,"2020-01-11 23:59:22"
184,263,11147.00,"2020-08-14 05:05:52"
1744,1297,49506.00,"2020-04-24 06:27:49"
680,1095,29267.00,"2020-09-12 07:53:15"
645,1326,19822.00,"2020-09-01 06:49:42"
1418,888,40381.00,"2020-04-02 14:45:11"
1280,1295,32516.00,"2020-03-02 23:12:22"
863,60,6464.00,"2020-04-05 00:49:33"
415,1547,43525.00,"2020-03-24 07:57:30"
389,359,7341.00,"2020-06-08 14:51:29"
281,161,19486.00,"2020-06-18 01:06:41"
90,792,9266.00,"2019-12-23 17:56:40"
1724,797,3131.00,"2020-08-28 23:02:49"
280,357,18154.00,"2020-01-14 11:42:33"
1012,1785,2549.00,"2019-12-12 10:37:16"
205,362,28211.00,"2020-01-17 11:41:01"
1048,1454,17809.00,"2020-07-02 04:32:39"
1562,1018,31467.00,"2020-03-11 22:47:51"
59,1965,29590.00,"2019-12-08 11:52:35"
1515,170,44072.00,"2020-05-15 18:13:47"
912,921,1843.00,"2020-02-01 11:45:47"
1867,1543,23279.00,"2020-06-14 08:12:24"
807,30,15956.00,"2020-07-04 12:02:37"
1646,1772,5929.00,"2020-09-10 06:55:52"
44,205,10118.00,"2020-10-11 07:20:59"
268,281,22689.00,"2019-11-13 00:10:24"
888,38,6791.00,"2020-01-29 07:05:04"
1804,1748,12582.00,"2020-08-20 17:46:24"
1755,290,16254.00,"2020-03-04 21:06:53"
79,1288,18604.00,"2020-05-30 12:01:31"
837,760,23439.00,"2020-06-07 05:00:22"
1495,1310,25342.00,"2020-03-24 05:06:05"
401,1792,32922.00,"2020-06-06 15:39:57"
1775,253,15706.00,"2020-06-07 07:06:18"
53,1864,11629.00,"2020-03-27 15:08:48"
963,1348,6858.00,"2019-12-20 13:30:24"
1780,1243,9030.00,"2020-01-25 05:39:42"
550,1469,3658.00,"2020-01-11 07:30:22"
583,1820,41563.00,"2020-02-27 13:57:18"
242,1370,2215.00,"2019-12-26 06:29:38"
1726,1697,16584.00,"2020-02-04 18:14:14"
1721,1029,32539.00,"2020-06-08 23:11:11"
1319,894,25279.00,"2019-12-02 15:43:48"
1262,946,26445.00,"2020-07-13 20:24:35"
1794,110,16316.00,"2020-07-23 10:37:23"
1729,1605,46125.00,"2020-02-11 09:38:16"
